employee_id,employee_name,department,date,attendance_status,hours_worked,overtime_hours,wellbeing_score,task_overdue_count
E196,Mary_63,Support,2025-02-05,Absent,0.0,0.0,7.26,1
E259,Noor_6,Sales,2025-02-08,Present,8.9,0.43,4.86,1
E065,Sara_67,Logistics,2025-02-07,Present,9.18,4.2,6.43,0
E121,Sara_47,Engineering,2025-01-22,Present,7.75,1.14,4.24,1
E005,Khadija_95,Finance,2025-04-17,Present,10.5,0.98,5.25,0
E054,Ayesha_89,Sales,2025-03-09,Absent,0.0,0.0,4.02,0
E232,Khadija_49,Sales,2025-02-20,Present,9.09,3.65,5.47,1
E022,John_99,Finance,2025-03-24,Absent,0.0,0.0,8.37,0
E206,Ayesha_74,Sales,2025-01-04,Remote,0.0,0.0,7.32,1
E012,Hina_4,Engineering,2025-02-20,Present,9.79,1.96,7.56,1
E135,Usman_69,HR,2025-02-21,Present,8.85,1.08,5.27,0
E202,Ahmed_88,HR,2025-02-01,Absent,0.0,0.0,7.41,1
E209,Fatima_17,Finance,2025-02-03,Present,9.04,0.54,3.88,0
E050,Ayesha_75,Engineering,2025-03-21,Present,8.86,0.0,7.71,0
E030,Emma_75,Engineering,2025-03-01,Present,5.17,4.57,8.66,1
E219,Khadija_89,HR,2025-02-15,Present,8.64,2.18,8.1,0
E191,Noor_54,Finance,2025-02-23,Absent,0.0,0.0,3.31,0
E037,Ali_17,Support,2025-02-28,Present,7.83,2.14,5.31,0
E040,Zubair_42,Sales,2025-01-03,Present,9.53,0.0,3.95,0
E154,Ali_16,Operations,2025-02-25,Present,8.06,3.66,9.5,0
E112,Noor_57,Finance,2025-01-30,Present,9.99,2.14,6.55,0
E051,Usman_49,Logistics,2025-01-08,Present,8.11,0.96,5.03,1
E220,Ali_49,Finance,2025-01-10,Present,8.43,0.95,4.01,0
E051,John_21,QA,2025-02-26,Present,8.75,1.67,1.35,2
E165,Ahmed_84,Finance,2025-03-17,Present,7.06,2.83,6.93,0
E003,Hina_12,Logistics,2025-04-22,Present,8.28,3.78,8.1,1
E117,Ali_32,Sales,2025-01-09,Present,7.65,0.01,5.77,1
E284,Ali_99,Logistics,2025-02-01,Present,8.14,1.82,7.72,0
E049,Zubair_98,QA,2025-04-24,Remote,0.0,0.0,6.72,0
E073,Zubair_16,Operations,2025-02-20,Present,7.02,2.19,7.19,0
E057,Ayesha_50,Sales,2025-01-30,Absent,0.0,0.0,6.6,0
E137,Omar_15,Finance,2025-04-10,Absent,0.0,0.0,6.68,1
E153,Sara_40,Engineering,2025-01-02,Present,8.86,0.0,4.37,0
E149,Sara_62,QA,2025-01-21,Absent,0.0,0.0,9.46,0
E245,Mary_74,HR,2025-02-22,Present,8.3,1.49,8.24,1
E183,Sophia_89,Sales,2025-03-08,Present,6.85,1.12,8.59,0
E239,Hina_33,Support,2025-02-09,Present,8.25,0.0,6.2,0
E153,Hina_19,Engineering,2025-04-11,Present,9.1,3.03,5.67,2
E185,Usman_73,Operations,2025-02-17,Present,8.18,0.28,5.0,0
E032,Omar_17,Sales,2025-02-03,Remote,0.0,0.0,7.15,0
E047,John_29,QA,2025-02-09,Present,7.54,1.05,4.81,0
E219,John_35,HR,2025-03-04,Present,9.16,2.31,6.17,0
E116,Emma_88,Logistics,2025-03-14,Present,8.7,0.0,7.06,0
E278,Omar_8,Finance,2025-03-17,Present,7.12,3.19,6.07,0
E176,Emma_56,Finance,2025-01-08,Present,8.43,1.34,4.17,0
E018,Omar_24,Sales,2025-02-16,Present,8.37,4.05,6.58,3
E218,Sara_33,Logistics,2025-01-25,Absent,0.0,0.0,4.33,0
E296,Khadija_1,Sales,2025-02-01,Absent,0.0,0.0,6.68,1
E028,Omar_80,Logistics,2025-04-30,Present,8.75,1.2,3.3,0
E244,Omar_15,QA,2025-03-08,Present,7.13,0.23,7.32,0
E133,Mary_90,QA,2025-02-22,Present,8.65,1.16,5.17,0
E061,Mary_80,Finance,2025-01-26,Present,6.9,0.64,5.94,0
E116,John_81,Sales,2025-01-19,Present,7.97,1.53,6.99,0
E094,Noor_77,Engineering,2025-02-19,Present,8.08,0.73,4.43,0
E286,Fatima_10,Logistics,2025-01-10,Absent,0.0,0.0,5.42,0
E076,John_64,Sales,2025-01-06,Absent,0.0,0.0,5.99,1
E128,Emma_32,Logistics,2025-01-15,Remote,0.0,0.0,10.0,0
E270,Sara_74,Sales,2025-02-04,Present,8.44,0.85,5.33,0
E117,Fatima_45,Finance,2025-04-05,Absent,0.0,0.0,4.73,0
E102,Mary_76,Logistics,2025-01-05,Present,8.79,1.4,9.42,0
E266,Hina_65,QA,2025-02-17,Absent,0.0,0.0,5.04,1
E090,Ali_82,QA,2025-03-11,Present,5.96,1.25,5.49,0
E082,Noor_7,HR,2025-04-28,Present,8.0,2.18,5.51,0
E034,Khadija_77,Logistics,2025-01-05,Present,8.28,0.96,6.71,0
E091,Khadija_81,Logistics,2025-02-11,Present,7.49,1.93,8.05,0
E168,Sophia_2,HR,2025-04-06,Present,10.61,1.04,5.46,0
E147,Ayesha_91,HR,2025-01-19,Present,8.63,3.73,6.88,1
E211,Ayesha_6,Logistics,2025-02-02,Present,6.08,2.61,4.34,2
E235,Bilal_77,Engineering,2025-03-10,Present,8.76,1.78,3.77,1
E150,Fatima_80,Operations,2025-01-31,Present,8.19,2.18,6.31,0
E267,Usman_36,Operations,2025-04-30,Present,10.07,2.69,4.17,0
E023,David_53,Support,2025-03-04,Present,6.75,2.37,2.45,0
E083,Mary_93,Logistics,2025-04-06,Present,7.4,0.21,8.61,0
E196,Fatima_28,Sales,2025-02-20,Present,8.18,3.64,7.83,0
E060,Sophia_26,Finance,2025-01-17,Present,9.25,5.17,5.72,3
E116,David_57,QA,2025-03-24,Present,8.22,1.85,5.88,0
E252,Noor_6,QA,2025-04-15,Present,7.86,2.33,7.67,0
E072,Khadija_60,Support,2025-02-19,Remote,0.0,0.0,7.98,0
E054,Ayesha_86,Engineering,2025-02-15,Present,7.54,1.72,7.67,1
E130,John_70,Operations,2025-02-11,Present,7.94,0.93,6.3,1
E258,Emma_96,Operations,2025-04-01,Absent,0.0,0.0,5.46,0
E083,Khadija_91,Support,2025-04-24,Present,9.3,0.0,5.43,0
E016,Bilal_2,Sales,2025-01-10,Present,6.59,0.0,7.56,0
E103,Bilal_73,Support,2025-02-10,Present,8.27,1.97,3.23,1
E047,Hina_6,Finance,2025-01-22,Absent,0.0,0.0,6.63,1
E040,Omar_19,Operations,2025-03-26,Present,9.4,0.3,5.96,0
E209,Omar_53,Finance,2025-03-14,Present,6.97,1.7,5.11,1
E021,Hina_46,Support,2025-04-15,Present,7.77,0.0,5.64,1
E298,Khadija_76,Support,2025-02-12,Present,8.9,4.57,8.1,1
E295,Hina_45,Operations,2025-05-01,Present,7.42,0.22,5.56,0
E083,Emma_47,Operations,2025-04-09,Present,8.69,0.61,4.43,0
E186,Hina_24,QA,2025-04-23,Present,6.9,0.84,6.67,0
E206,Zubair_56,Operations,2025-03-10,Present,8.08,1.19,5.76,1
E282,Bilal_89,Finance,2025-01-18,Present,8.55,0.0,6.34,1
E102,Ahmed_42,Sales,2025-03-16,Remote,0.0,0.0,4.25,0
E118,Mary_87,Engineering,2025-03-06,Present,6.92,2.54,5.83,0
E172,Emma_72,QA,2025-04-20,Present,6.49,1.83,8.01,0
E053,Ahmed_71,Finance,2025-02-14,Present,7.71,0.0,3.88,1
E080,John_31,Engineering,2025-01-03,Absent,0.0,0.0,5.69,0
E153,Sophia_7,Engineering,2025-02-13,Remote,0.0,0.0,4.17,0
E269,Khadija_26,Sales,2025-02-14,Remote,0.0,0.0,5.58,1
E275,Mary_10,Operations,2025-02-11,Present,8.52,0.0,5.81,1
E215,Bilal_13,Sales,2025-04-11,Present,9.49,0.0,4.78,1
E046,Zubair_31,QA,2025-04-19,Present,6.93,0.0,2.94,2
E076,David_64,Sales,2025-02-15,Present,7.17,0.84,6.24,0
E102,David_73,Support,2025-02-01,Present,7.73,2.97,9.03,0
E139,John_9,QA,2025-01-12,Present,7.76,2.82,9.34,1
E128,Noor_90,Engineering,2025-01-12,Present,8.56,1.9,6.32,0
E024,Hina_62,Finance,2025-01-24,Absent,0.0,0.0,4.37,0
E263,Fatima_96,QA,2025-04-04,Absent,0.0,0.0,6.16,0
E295,Usman_7,Support,2025-04-30,Present,8.72,1.14,6.62,0
E130,Fatima_64,QA,2025-01-17,Present,9.25,0.02,7.59,0
E277,Mary_19,QA,2025-04-10,Present,8.18,3.06,2.94,1
E243,Sophia_30,Finance,2025-03-11,Present,7.52,1.56,4.86,1
E265,John_34,Support,2025-03-25,Absent,0.0,0.0,6.39,0
E249,Emma_25,Finance,2025-01-04,Present,9.97,2.34,7.74,0
E207,Emma_58,Support,2025-03-28,Absent,0.0,0.0,7.1,0
E271,John_35,HR,2025-04-06,Present,7.68,0.0,4.78,0
E076,Ali_54,Support,2025-04-17,Present,10.27,0.45,4.88,0
E004,Fatima_92,Support,2025-01-28,Present,9.74,2.95,7.85,0
E010,Sophia_13,Sales,2025-04-27,Present,8.25,0.85,6.51,0
E040,Ahmed_84,Finance,2025-01-04,Present,7.46,3.73,5.62,0
E156,Emma_88,HR,2025-03-22,Remote,0.0,0.0,7.16,0
E019,Bilal_30,Support,2025-04-27,Present,10.43,0.0,2.23,1
E095,Fatima_20,HR,2025-02-07,Present,7.54,2.79,6.15,0
E208,Usman_10,QA,2025-01-10,Present,6.25,0.0,2.44,2
E141,John_26,Logistics,2025-02-05,Present,5.98,1.25,3.05,0
E254,Hina_34,Operations,2025-03-25,Absent,0.0,0.0,4.73,0
E133,Mary_74,Finance,2025-01-13,Present,7.56,0.53,5.52,0
E131,Noor_20,Operations,2025-03-11,Present,4.39,2.54,5.5,0
E127,Ayesha_66,Engineering,2025-01-30,Present,8.14,1.22,7.72,0
E156,Ali_17,Logistics,2025-03-20,Present,7.95,2.17,5.35,0
E256,Mary_18,HR,2025-03-14,Remote,0.0,0.0,3.25,1
E045,Usman_24,QA,2025-02-17,Present,9.47,2.74,6.78,0
E245,John_3,Support,2025-01-21,Present,8.56,4.2,6.48,2
E060,Fatima_88,Engineering,2025-02-13,Present,7.91,0.49,8.91,0
E190,Omar_38,Sales,2025-01-04,Present,8.24,1.53,7.86,0
E080,Usman_52,Sales,2025-02-06,Present,8.58,0.0,7.49,0
E054,Ayesha_75,Sales,2025-03-18,Present,9.31,1.78,5.12,0
E036,Emma_45,Finance,2025-01-19,Present,7.45,0.0,6.82,0
E042,Ahmed_46,HR,2025-02-28,Absent,0.0,0.0,4.23,0
E295,Noor_97,Engineering,2025-03-09,Present,9.15,1.11,6.3,0
E140,Hina_9,Engineering,2025-04-10,Present,9.8,1.86,6.24,0
E113,Mary_34,Support,2025-05-01,Present,8.19,1.52,2.66,2
E040,Khadija_28,Operations,2025-02-07,Present,7.16,1.37,5.96,0
E068,Emma_14,Engineering,2025-02-20,Present,7.47,1.55,10.0,0
E229,Fatima_15,Support,2025-02-22,Present,6.47,1.99,6.8,0
E226,Khadija_12,Engineering,2025-04-06,Present,9.65,0.0,1.68,0
E166,Sara_81,Support,2025-03-22,Present,6.57,0.0,6.3,0
E175,John_93,HR,2025-01-25,Present,7.82,0.23,5.59,1
E110,Emma_63,QA,2025-01-07,Present,7.4,0.96,6.33,1
E173,Emma_82,HR,2025-03-21,Present,7.92,4.01,5.82,0
E067,Usman_19,Engineering,2025-04-01,Present,8.49,2.07,8.3,0
E266,Emma_49,HR,2025-04-14,Present,6.41,2.97,9.58,0
E264,Ali_22,Operations,2025-02-06,Absent,0.0,0.0,6.03,0
E024,Ayesha_77,Logistics,2025-01-05,Present,9.24,2.39,3.24,4
E280,Khadija_1,Finance,2025-04-20,Present,7.61,2.09,7.62,0
E089,Bilal_99,Engineering,2025-01-27,Present,7.02,0.57,3.69,1
E288,Ahmed_28,Operations,2025-02-01,Absent,0.0,0.0,6.61,0
E165,Ali_57,HR,2025-03-25,Present,6.57,3.35,5.25,0
E074,John_35,Engineering,2025-02-18,Present,7.14,2.35,7.6,0
E151,David_78,Engineering,2025-02-05,Present,8.19,0.0,6.14,0
E171,Sophia_40,Finance,2025-02-14,Present,7.95,1.17,9.03,0
E131,David_86,Support,2025-01-31,Present,9.64,0.28,5.26,0
E100,Noor_33,Sales,2025-02-08,Absent,0.0,0.0,7.06,0
E019,Hina_58,HR,2025-02-09,Absent,0.0,0.0,5.47,1
E230,Ali_85,Logistics,2025-03-09,Present,8.68,4.03,5.1,0
E194,Mary_85,Engineering,2025-03-02,Present,8.1,3.12,8.28,0
E006,Sara_70,Support,2025-01-26,Present,8.62,0.45,5.18,1
E169,Ayesha_61,HR,2025-01-16,Present,7.91,2.71,4.74,0
E300,Ayesha_3,Operations,2025-01-12,Present,8.56,1.07,6.7,0
E022,Sara_47,Support,2025-04-21,Present,6.19,0.07,5.34,1
E074,Ayesha_49,Sales,2025-02-23,Present,6.4,1.41,6.22,0
E129,Sara_1,Sales,2025-03-28,Absent,0.0,0.0,5.31,0
E085,Hina_83,Support,2025-03-09,Present,6.91,2.66,7.87,0
E141,Emma_31,Sales,2025-03-04,Present,8.7,1.89,7.7,0
E131,Omar_65,QA,2025-04-12,Present,10.59,0.64,3.16,0
E053,Noor_8,QA,2025-02-12,Present,7.71,1.82,7.28,0
E059,Omar_8,QA,2025-04-02,Remote,0.0,0.0,5.12,0
E101,Emma_17,Operations,2025-04-24,Present,8.25,4.18,7.92,1
E080,Zubair_70,Logistics,2025-03-27,Present,8.18,2.37,6.18,1
E287,Usman_23,HR,2025-02-25,Present,7.43,0.0,7.91,0
E006,Mary_40,Finance,2025-01-18,Present,9.07,3.8,7.29,0
E272,Hina_99,Sales,2025-01-06,Absent,0.0,0.0,3.2,2
E185,Ahmed_19,Sales,2025-04-02,Present,6.23,1.36,2.75,3
E206,Sophia_81,QA,2025-02-04,Remote,0.0,0.0,4.43,1
E081,Emma_38,Operations,2025-01-19,Present,10.3,4.71,4.52,4
E092,Bilal_74,HR,2025-02-26,Present,6.75,2.55,7.31,0
E063,Hina_32,Engineering,2025-03-11,Present,6.41,2.19,5.36,0
E217,Noor_32,Operations,2025-04-05,Present,6.87,1.36,6.38,0
E190,Noor_8,Support,2025-01-26,Present,9.09,2.34,6.25,0
E022,Ahmed_52,Engineering,2025-03-29,Present,8.08,0.69,8.3,0
E119,Ahmed_54,Logistics,2025-03-18,Present,7.63,0.13,6.04,0
E118,Zubair_15,Operations,2025-01-31,Present,10.08,0.0,3.29,0
E205,Fatima_78,Finance,2025-03-24,Present,8.64,0.8,7.91,0
E161,Sophia_9,Engineering,2025-04-15,Present,7.75,1.18,5.71,0
E218,Mary_94,Engineering,2025-01-09,Remote,0.0,0.0,7.54,0
E186,Ali_45,Sales,2025-03-14,Absent,0.0,0.0,5.23,1
E063,Khadija_41,Sales,2025-01-10,Present,6.24,0.0,7.09,0
E300,Hina_49,Finance,2025-03-08,Present,8.5,0.0,5.54,0
E076,John_35,HR,2025-02-21,Present,7.23,3.73,6.95,1
E192,Ali_3,Support,2025-01-18,Present,8.81,2.61,7.0,0
E158,Emma_7,Operations,2025-04-08,Absent,0.0,0.0,8.5,0
E261,Ahmed_39,Sales,2025-03-08,Present,9.58,1.65,7.78,0
E111,Noor_24,Operations,2025-01-22,Absent,0.0,0.0,6.38,0
E001,Ahmed_43,Operations,2025-01-15,Present,7.05,0.87,5.35,1
E183,Bilal_61,Logistics,2025-03-15,Absent,0.0,0.0,7.11,0
E165,Usman_92,QA,2025-02-12,Present,9.32,0.0,6.94,2
E266,Hina_68,Operations,2025-02-18,Present,8.71,3.77,7.48,1
E014,Ahmed_90,Engineering,2025-02-27,Absent,0.0,0.0,6.19,1
E246,Sara_33,Finance,2025-02-02,Present,8.39,1.75,5.58,0
E255,Zubair_12,Logistics,2025-03-24,Present,9.15,0.71,3.68,2
E040,Usman_96,HR,2025-01-23,Absent,0.0,0.0,2.05,2
E102,Ali_19,Operations,2025-04-29,Present,6.99,1.65,6.15,2
E279,Bilal_92,HR,2025-02-04,Present,9.51,2.91,3.61,1
E295,Ayesha_37,Operations,2025-02-04,Present,8.87,1.29,7.82,0
E182,Zubair_79,QA,2025-03-01,Absent,0.0,0.0,7.84,0
E204,David_65,Logistics,2025-01-02,Absent,0.0,0.0,6.37,1
E005,Emma_2,HR,2025-02-15,Present,6.65,0.0,5.94,0
E093,Sophia_70,Sales,2025-03-10,Present,8.26,1.13,6.73,0
E061,Ayesha_2,Engineering,2025-01-18,Remote,0.0,0.0,2.39,2
E053,Ahmed_72,Operations,2025-04-09,Present,5.97,3.83,7.35,3
E170,Emma_27,Logistics,2025-01-05,Remote,0.0,0.0,5.35,0
E198,Mary_55,Operations,2025-04-06,Absent,0.0,0.0,5.61,0
E134,Zubair_3,Support,2025-02-08,Present,9.16,2.96,7.17,0
E103,Fatima_48,Sales,2025-01-28,Present,7.72,3.06,6.34,1
E078,Emma_73,Logistics,2025-02-26,Present,5.46,1.13,7.01,1
E164,Emma_38,Logistics,2025-03-11,Present,8.01,2.69,4.0,1
E245,Fatima_89,HR,2025-02-08,Absent,0.0,0.0,4.06,0
E103,David_96,Logistics,2025-01-06,Present,8.11,1.66,5.8,0
E104,Mary_37,Finance,2025-03-15,Present,7.28,1.41,3.36,0
E290,Sara_68,Operations,2025-04-02,Present,6.62,1.29,2.96,1
E077,Ali_77,HR,2025-03-13,Present,7.03,2.59,6.83,0
E226,Noor_94,Sales,2025-03-15,Present,8.16,0.72,6.18,0
E213,Sara_58,HR,2025-01-19,Present,9.66,1.28,7.42,0
E231,Emma_61,QA,2025-01-17,Present,6.98,0.0,8.1,1
E245,Ayesha_3,Finance,2025-02-07,Present,7.38,2.57,7.61,0
E175,Sara_7,Support,2025-01-28,Present,8.8,1.29,5.09,0
E139,Omar_46,HR,2025-03-05,Present,8.12,3.54,6.68,0
E140,Sophia_98,Logistics,2025-02-01,Present,6.44,1.17,4.74,0
E254,John_17,Sales,2025-04-22,Present,7.63,0.21,7.33,0
E011,Noor_63,HR,2025-03-16,Present,8.13,0.76,7.07,0
E249,Sara_95,Support,2025-01-05,Present,8.41,1.44,6.25,0
E198,Hina_34,Finance,2025-02-02,Present,8.5,0.06,7.43,0
E144,Fatima_94,Logistics,2025-01-08,Present,8.67,0.16,5.59,0
E092,John_20,Engineering,2025-03-02,Absent,0.0,0.0,4.13,1
E198,Emma_47,QA,2025-01-13,Absent,0.0,0.0,5.39,0
E165,Khadija_42,Operations,2025-04-08,Present,9.89,2.72,8.45,1
E253,Khadija_55,Engineering,2025-03-20,Present,7.07,1.41,7.57,0
E120,John_44,Operations,2025-02-13,Absent,0.0,0.0,6.1,1
E060,Sophia_62,Finance,2025-04-02,Present,8.14,3.64,8.05,1
E239,Sara_31,Finance,2025-03-12,Present,5.55,2.97,4.85,0
E240,Sophia_31,Logistics,2025-03-08,Present,7.09,0.0,5.64,0
E172,Fatima_20,Support,2025-03-26,Present,11.21,1.59,4.45,1
E165,Omar_45,Sales,2025-02-02,Remote,0.0,0.0,4.92,0
E116,Fatima_50,Sales,2025-03-07,Present,7.89,0.0,8.5,0
E231,Sophia_38,Logistics,2025-04-12,Present,10.68,0.0,3.44,1
E223,John_34,QA,2025-03-22,Present,8.02,0.0,5.21,1
E082,Emma_51,Support,2025-04-20,Present,9.61,0.0,8.3,1
E143,Ahmed_50,Engineering,2025-04-10,Absent,0.0,0.0,4.01,0
E133,Ahmed_54,Support,2025-03-18,Present,8.45,3.62,5.49,0
E269,Ahmed_77,Operations,2025-04-02,Present,9.02,5.86,2.86,1
E139,Sophia_73,Finance,2025-01-06,Present,5.39,1.19,2.19,0
E180,Zubair_96,Support,2025-02-01,Present,7.34,0.0,5.34,0
E190,Bilal_31,QA,2025-03-17,Present,9.42,2.04,6.68,1
E216,Usman_72,Engineering,2025-02-13,Present,10.41,4.14,6.59,0
E088,Fatima_42,QA,2025-01-13,Present,9.01,1.74,4.59,0
E012,Sara_8,HR,2025-03-09,Present,7.65,2.89,5.01,0
E151,Ahmed_97,Operations,2025-03-23,Present,8.73,1.23,8.71,0
E031,Hina_45,Logistics,2025-01-22,Present,8.7,0.61,4.18,0
E025,Fatima_13,Engineering,2025-04-28,Present,9.18,0.98,6.77,0
E079,Sophia_22,Support,2025-04-12,Present,9.07,2.75,4.96,0
E257,Zubair_62,Operations,2025-03-11,Present,7.73,1.21,8.46,0
E270,Ayesha_48,Logistics,2025-04-09,Present,7.77,0.91,3.83,1
E211,Mary_65,Engineering,2025-04-04,Present,7.26,0.0,6.72,0
E060,Usman_71,Finance,2025-04-27,Present,7.55,0.03,6.21,0
E210,Mary_24,Support,2025-01-30,Present,6.67,0.08,5.89,1
E187,Hina_42,QA,2025-03-26,Present,9.55,1.08,7.28,1
E034,Zubair_41,Sales,2025-04-24,Present,7.93,1.82,6.42,2
E049,Sophia_26,Support,2025-02-06,Present,8.19,2.72,5.95,1
E163,Ali_96,HR,2025-02-01,Present,8.09,0.62,5.68,0
E183,David_62,HR,2025-02-25,Absent,0.0,0.0,6.72,0
E122,Mary_62,Engineering,2025-04-16,Present,9.42,0.25,4.98,0
E097,Hina_36,Logistics,2025-04-20,Absent,0.0,0.0,6.1,0
E075,Ayesha_38,Sales,2025-02-19,Present,8.17,0.43,6.46,1
E292,David_79,Logistics,2025-04-16,Present,4.82,2.61,5.7,0
E098,David_39,Engineering,2025-02-28,Absent,0.0,0.0,6.76,0
E245,Zubair_36,QA,2025-02-12,Present,9.39,2.0,4.13,0
E195,Zubair_42,Logistics,2025-04-18,Present,9.19,5.31,4.4,2
E036,Noor_82,Finance,2025-02-08,Present,8.47,3.21,7.74,0
E137,Noor_12,QA,2025-04-20,Present,9.66,1.88,4.52,0
E082,Mary_69,Operations,2025-01-18,Present,7.73,0.0,6.28,1
E183,Ahmed_22,HR,2025-01-01,Present,7.39,2.61,4.88,1
E087,Mary_47,QA,2025-03-13,Absent,0.0,0.0,2.93,0
E008,Emma_36,QA,2025-01-25,Present,4.9,3.4,5.71,1
E295,Fatima_98,Support,2025-02-14,Present,6.74,0.46,3.79,1
E150,Zubair_38,Sales,2025-03-05,Remote,0.0,0.0,10.0,0
E114,John_65,Sales,2025-02-05,Remote,0.0,0.0,7.38,0
E260,Ayesha_24,Support,2025-03-06,Present,6.57,3.87,5.63,1
E171,Fatima_94,Engineering,2025-03-07,Present,9.04,2.09,3.69,1
E116,Ayesha_80,Sales,2025-01-26,Present,8.05,1.94,7.05,1
E085,Sara_63,HR,2025-01-03,Absent,0.0,0.0,2.15,0
E121,Ayesha_29,Logistics,2025-01-20,Present,8.85,0.0,5.27,1
E087,Usman_23,QA,2025-01-25,Remote,0.0,0.0,3.02,0
E103,Sophia_62,QA,2025-01-12,Remote,0.0,0.0,10.0,1
E120,David_9,Engineering,2025-02-18,Present,8.14,2.71,3.41,1
E072,Mary_39,Logistics,2025-03-27,Present,6.79,1.58,8.46,0
E197,Sara_98,Logistics,2025-01-23,Present,6.83,0.71,6.15,0
E185,Ahmed_31,Sales,2025-04-02,Present,7.45,1.64,4.02,0
E292,Mary_70,Sales,2025-04-18,Present,9.99,0.74,6.29,0
E124,Ali_77,Engineering,2025-04-14,Present,7.44,1.19,6.98,2
E241,Ahmed_27,Support,2025-04-22,Present,6.73,1.65,6.96,1
E243,Fatima_13,Support,2025-02-13,Present,6.56,1.54,5.78,0
E237,Omar_3,Operations,2025-03-06,Present,9.82,3.78,6.22,0
E297,Mary_96,Sales,2025-02-11,Present,7.87,0.53,9.04,0
E211,Ali_21,Finance,2025-04-13,Present,8.86,0.0,5.62,1
E196,Zubair_10,Logistics,2025-04-30,Present,9.13,2.95,5.75,0
E063,David_6,Logistics,2025-03-13,Present,6.38,1.52,5.87,0
E208,Mary_35,HR,2025-02-09,Present,8.06,1.54,7.19,0
E162,Ayesha_27,Operations,2025-03-30,Present,7.49,2.48,7.43,0
E259,Ayesha_82,HR,2025-01-15,Present,6.38,1.5,8.36,0
E191,Omar_93,Support,2025-02-27,Present,7.62,3.06,5.79,2
E297,Mary_65,QA,2025-03-22,Absent,0.0,0.0,6.26,0
E107,Omar_21,QA,2025-03-17,Present,9.5,2.72,7.13,0
E019,Ali_51,HR,2025-04-07,Present,7.3,5.32,6.38,0
E108,David_3,HR,2025-03-11,Present,7.4,0.51,7.03,0
E174,Khadija_38,HR,2025-03-16,Remote,0.0,0.0,4.14,0
E197,Omar_45,Engineering,2025-03-20,Remote,0.0,0.0,5.11,0
E083,Bilal_63,HR,2025-03-06,Absent,0.0,0.0,5.88,0
E005,Ahmed_48,QA,2025-03-10,Present,7.95,0.7,1.91,2
E124,Bilal_18,QA,2025-04-28,Absent,0.0,0.0,7.18,0
E027,Ali_25,Logistics,2025-03-21,Present,6.75,0.0,5.82,1
E225,David_56,Engineering,2025-01-27,Present,7.28,2.6,5.87,0
E212,Hina_97,Finance,2025-03-11,Present,5.34,1.29,5.71,0
E112,Sophia_85,Operations,2025-01-15,Absent,0.0,0.0,1.33,0
E274,Ayesha_61,Operations,2025-01-03,Present,9.05,2.22,6.28,0
E173,Usman_6,Engineering,2025-04-22,Present,7.47,4.49,7.49,1
E157,Ayesha_5,QA,2025-02-22,Absent,0.0,0.0,8.4,0
E231,Fatima_23,Operations,2025-04-17,Present,9.85,0.09,7.92,2
E119,Noor_79,Support,2025-02-03,Present,8.76,1.56,6.24,0
E012,Fatima_51,QA,2025-03-18,Present,6.89,1.33,6.27,1
E075,Usman_43,Operations,2025-03-20,Present,6.67,3.95,5.64,0
E275,Sara_27,HR,2025-03-13,Present,5.43,0.81,4.71,0
E082,David_75,Sales,2025-03-17,Present,6.02,2.94,8.87,0
E113,Zubair_22,Sales,2025-04-22,Present,7.15,3.32,7.97,0
E112,Hina_95,Engineering,2025-03-30,Present,7.22,2.6,5.31,1
E129,Hina_63,Support,2025-02-21,Present,5.31,1.23,3.97,2
E230,Omar_33,Logistics,2025-02-06,Present,7.73,3.87,7.76,1
E239,Emma_65,Sales,2025-03-02,Present,7.91,2.8,5.53,0
E257,Ayesha_37,Logistics,2025-02-22,Absent,0.0,0.0,5.41,0
E236,Emma_65,Sales,2025-01-04,Present,5.68,4.71,5.02,1
E225,Ahmed_6,HR,2025-03-07,Present,6.24,1.75,8.69,1
E062,Mary_37,Sales,2025-04-03,Present,7.13,2.93,6.15,0
E083,David_30,Finance,2025-04-05,Present,6.3,1.06,6.74,1
E142,Fatima_40,Finance,2025-03-30,Present,9.45,3.57,7.68,0
E199,Emma_18,Finance,2025-03-29,Absent,0.0,0.0,3.07,2
E136,Khadija_42,Logistics,2025-04-26,Present,8.67,0.0,5.86,1
E271,Sophia_15,HR,2025-03-07,Present,7.79,1.03,4.65,1
E009,Khadija_15,Engineering,2025-01-15,Present,8.59,1.07,5.1,0
E092,Noor_81,HR,2025-02-26,Absent,0.0,0.0,6.66,0
E083,Usman_45,Support,2025-02-15,Present,7.19,3.58,5.74,0
E076,Ayesha_55,Engineering,2025-02-24,Present,6.34,1.71,5.02,0
E186,Noor_45,Finance,2025-03-17,Present,8.01,0.59,5.55,0
E284,Fatima_45,Operations,2025-01-11,Present,7.18,0.0,5.47,0
E184,Bilal_21,Operations,2025-03-31,Present,8.66,2.81,5.42,0
E189,Sophia_92,QA,2025-04-10,Present,5.07,2.39,6.64,0
E053,David_13,Engineering,2025-02-24,Absent,0.0,0.0,5.37,0
E239,Emma_62,Support,2025-04-18,Present,6.77,0.55,4.48,0
E009,Sara_75,Operations,2025-04-17,Present,11.52,3.6,6.52,2
E065,Ayesha_25,Support,2025-02-24,Remote,0.0,0.0,6.12,0
E247,Noor_67,HR,2025-02-16,Present,7.14,0.51,7.04,1
E010,Khadija_19,QA,2025-01-14,Present,8.76,1.21,7.42,1
